1365	682	Op	1	-	1404544	1405311	841
1366	682	Op	2	-	1405308	1406315	1055
1367	682	Op	3	-	1406308	1407267	1236
1368	683	Tu	1	+	1407820	1408449	606
1369	684	Op	1	-	1408491	1409366	1082
1370	684	Op	2	-	1409400	1410182	907
1371	684	Op	3	-	1410203	1411606	1706
1372	684	Op	4	-	1411621	1412169	747
1373	684	Op	5	-	1412198	1413097	938
1374	685	Tu	1	-	1413309	1414616	1538
1375	686	Tu	1	-	1414724	1416802	2112
1376	687	Op	1	-	1416987	1417640	535
1377	687	Op	2	-	1417731	1418594	780
1378	687	Op	3	-	1418655	1419422	1107
1379	687	Op	4	-	1419424	1420275	954
1380	688	Tu	1	-	1420551	1421492	914
1381	689	Tu	1	+	1421669	1422559	746
1382	690	Tu	1	-	1422568	1423620	1216
1383	691	Op	1	-	1423764	1425062	1589
1384	691	Op	2	-	1425086	1426072	1449
1385	691	Op	3	-	1426094	1427080	1151
1386	691	Op	4	-	1427097	1428506	1695
1387	691	Op	5	-	1428512	1428601	115
1388	691	Op	6	-	1428677	1429594	903
1389	691	Op	7	-	1429613	1430434	681
1390	692	Tu	1	+	1430717	1431751	977
1391	693	Tu	1	-	1431811	1432533	609
1392	694	Tu	1	-	1432638	1433336	559
1393	695	Tu	1	+	1433587	1434381	903
1394	696	Op	1	+	1434510	1434938	547
1395	696	Op	2	+	1434949	1435911	1177
1396	696	Op	3	+	1435924	1436526	652
1397	697	Tu	1	-	1436606	1437547	1090
1398	698	Op	1	-	1437664	1438947	1300
1399	698	Op	2	-	1438948	1439628	678
1400	699	Op	1	-	1439821	1440552	538
1401	699	Op	2	-	1440554	1441408	877
1402	699	Op	3	-	1441405	1441773	472
1403	700	Tu	1	-	1441922	1442365	483
1404	701	Op	1	-	1442486	1443040	536
1405	701	Op	2	-	1443059	1444492	1625
1406	701	Op	3	-	1444589	1444807	280
1407	701	Op	4	-	1444813	1445328	633
1408	701	Op	5	-	1445342	1445986	677
1409	701	Op	6	-	1445988	1446887	980
1410	702	Tu	1	-	1446991	1447833	945
1411	703	Tu	1	+	1447965	1448618	774
1412	704	Tu	1	+	1448812	1449009	242
1413	705	Op	1	-	1449115	1449627	824
1414	705	Op	2	-	1449630	1451942	2226
1415	706	Op	1	-	1452097	1452564	650
1416	706	Op	2	-	1452581	1453369	955
1417	706	Op	3	-	1453370	1454311	960
1418	707	Tu	1	-	1454526	1455092	652
1419	708	Op	1	-	1455213	1455458	422
1420	708	Op	2	-	1455470	1455745	356
1421	709	Tu	1	-	1455892	1456695	639
1422	710	Tu	1	+	1456837	1457391	761
1423	711	Tu	1	+	1457512	1458264	779
1424	712	Op	1	-	1458339	1459757	1882
1425	712	Op	2	-	1459762	1460100	446
1426	712	Op	3	-	1460184	1460648	535
1427	713	Op	1	+	1460811	1461521	796
1428	713	Op	2	+	1461518	1463293	1549
1429	714	Tu	1	-	1463335	1464225	1147
1430	715	Tu	1	-	1464336	1465514	1434
1431	716	Op	1	-	1465676	1468366	2773
1432	716	Op	2	-	1468378	1469667	1508
1433	717	Tu	1	+	1469824	1470870	951
1434	718	Op	1	-	1471059	1471988	896
1435	718	Op	2	-	1472007	1472705	414
1436	719	Op	1	-	1472903	1473535	839
1437	719	Op	2	-	1473537	1474250	845
1438	719	Op	3	-	1474240	1475178	1101
1439	719	Op	4	-	1475175	1475966	852
1440	720	Op	1	-	1476074	1479256	3512
1441	720	Op	2	-	1479256	1480335	1002
1442	720	Op	3	-	1480338	1481621	1493
1443	720	Op	4	-	1481630	1482556	1040
1444	720	Op	5	-	1482570	1483850	1504
1445	720	Op	6	-	1483867	1484403	816
1446	721	Op	1	-	1484745	1485650	1132
1447	721	Op	2	-	1485637	1486113	467
1448	721	Op	3	-	1486119	1486823	802
1449	722	Tu	1	-	1486928	1488598	1874
1450	723	Tu	1	+	1488777	1488983	261
1451	724	Tu	1	-	1489088	1489549	319
1452	725	Tu	1	+	1489650	1490057	491
1453	726	Op	1	-	1490187	1490681	611
1454	726	Op	2	-	1490699	1491460	550
1455	727	Op	1	-	1491616	1493400	1926
1456	727	Op	2	-	1493400	1495151	1774
1457	728	Tu	1	-	1495349	1495567	338
1458	729	Op	1	-	1495761	1496654	1177
1459	729	Op	2	-	1496665	1497132	380
1460	729	Op	3	-	1497132	1497794	544
1461	730	Tu	1	-	1497975	1499237	1640
1462	731	Tu	1	+	1499449	1501818	2362
1463	732	Op	1	-	1502004	1503104	619
1464	732	Op	2	-	1503097	1503789	524
1465	733	Tu	1	+	1503950	1504234	194
1466	734	Tu	1	-	1504338	1505339	1287
1467	735	Tu	1	+	1505554	1506657	1331
1468	736	Op	1	-	1506778	1507365	1065
1469	736	Op	2	-	1507381	1507812	602
1470	737	Op	1	-	1507990	1508886	1327
1471	737	Op	2	-	1508898	1509920	1356
1472	737	Op	3	-	1509989	1510825	720
1473	737	Op	4	-	1510840	1511775	918
1474	738	Tu	1	+	1511985	1512947	801
1475	739	Op	1	-	1512983	1513339	280
1476	739	Op	2	-	1513339	1513662	452
1477	739	Op	3	-	1513737	1515338	2128
1478	740	Op	1	-	1515548	1516225	798
1479	740	Op	2	-	1516240	1516998	850
1480	740	Op	3	-	1517009	1517818	818
1481	740	Op	4	-	1517835	1518719	951
1482	740	Op	5	-	1518719	1519639	998
1483	741	Tu	1	-	1519762	1520616	1114
1484	742	Op	1	-	1520791	1521675	945
1485	742	Op	2	-	1521668	1522354	840
1486	743	Tu	1	-	1522460	1523443	1000
1487	744	Tu	1	-	1523638	1526175	3021
1488	745	Tu	1	-	1526431	1526982	578
1489	746	Op	1	-	1527121	1527756	293
1490	746	Op	2	-	1527797	1529113	501
1491	747	Tu	1	+	1529385	1530101	374
1492	748	Tu	1	-	1530426	1530761	454
1493	749	Tu	1	-	1530882	1531169	279
1494	750	Op	1	+	1531311	1531973	725
1495	750	Op	2	+	1531963	1532196	398
1496	750	Op	3	+	1532280	1533044	994
1497	751	Tu	1	+	1533190	1533711	454
1498	752	Op	1	-	1533751	1534485	490
1499	752	Op	2	-	1534506	1534835	340
1500	753	Op	1	-	1534963	1536210	1355
1501	753	Op	2	-	1536229	1537770	1583
1502	753	Op	3	-	1537767	1538126	255
1503	754	Op	1	-	1538336	1539367	947
1504	754	Op	2	-	1539369	1540808	1259
1505	754	Op	3	-	1540784	1543003	2106
1506	754	Op	4	-	1543000	1543674	524
1507	754	Op	5	-	1543675	1543926	329
1508	754	Op	6	-	1543940	1544653	622
1509	755	Op	1	-	1544806	1545930	781
1510	755	Op	2	-	1545923	1546411	525
1511	756	Tu	1	-	1546584	1547450	1070
1512	757	Tu	1	+	1547600	1548475	786
1513	758	Op	1	-	1548573	1550213	1780
1514	758	Op	2	-	1550276	1550596	431
1515	759	Tu	1	-	1550731	1551750	1104
1516	760	Tu	1	-	1551941	1552393	663
1517	761	Tu	1	+	1552614	1553183	677
1518	762	Tu	1	-	1553230	1553874	528
1519	763	Tu	1	-	1553995	1555149	1011
1520	764	Tu	1	-	1555389	1559363	3948
1521	765	Op	1	-	1559513	1559920	507
1522	765	Op	2	-	1559940	1560749	969
1523	765	Op	3	-	1560736	1561635	1182
1524	765	Op	4	-	1561649	1562128	514
1525	765	Op	5	-	1562125	1563909	1637
1526	765	Op	6	-	1563972	1564913	905
1527	765	Op	7	-	1564929	1565924	1160
1528	765	Op	8	-	1565947	1567119	1335
1529	765	Op	9	-	1567131	1567862	640
1530	766	Op	1	-	1568248	1569150	600
1531	766	Op	2	-	1569140	1569985	823
1532	767	Op	1	-	1570486	1572546	1634
1533	767	Op	2	-	1572588	1573976	835
1534	768	Tu	1	-	1574358	1575212	673
1535	769	Tu	1	+	1575604	1576434	598
1536	770	Op	1	-	1576582	1577436	810
1537	770	Op	2	-	1577485	1579017	1493
1538	771	Op	1	-	1579252	1580595	919
1539	771	Op	2	-	1580592	1581320	343
1540	771	Op	3	-	1581409	1582140	477
1541	772	Op	1	-	1582559	1584535	1914
1542	772	Op	2	-	1584617	1590217	5432
1543	773	Op	1	-	1590747	1591133	192
1544	773	Op	2	-	1591190	1592206	1274
1545	774	Op	1	-	1592415	1593422	576
1546	774	Op	2	-	1593494	1594045	781
1547	774	Op	3	-	1594038	1594355	327
1548	774	Op	4	-	1594373	1597045	1827
1549	775	Tu	1	+	1597273	1598730	527
1550	776	Tu	1	+	1598839	1600761	1096
1551	777	Tu	1	-	1600946	1601782	766
1552	778	Op	1	-	1601888	1602601	412
1553	778	Op	2	-	1602603	1603388	486
1554	778	Op	3	-	1603388	1604374	589
1555	778	Op	4	-	1604393	1605049	530
1556	779	Op	1	+	1605209	1606483	1065
1557	779	Op	2	+	1606521	1607264	699
1558	779	Op	3	+	1607261	1608535	989
1559	779	Op	4	+	1608550	1609260	810
1560	780	Op	1	-	1609464	1610306	912
1561	780	Op	2	-	1610308	1611159	757
1562	780	Op	3	-	1611193	1611690	514
1563	780	Op	4	-	1611705	1612136	428
1564	781	Tu	1	+	1612718	1613005	245
1565	782	Op	1	-	1613251	1613766	556
1566	782	Op	2	-	1613792	1614220	601
1567	783	Op	1	+	1614443	1614937	433
1568	783	Op	2	+	1614939	1615241	452
1569	783	Op	3	+	1615336	1616739	1342
1570	784	Tu	1	-	1616780	1617532	728
1571	785	Op	1	-	1617868	1618860	804
1572	785	Op	2	-	1618951	1619529	424
1573	786	Tu	1	+	1619753	1620658	503
1574	787	Tu	1	-	1620780	1621127	559
1575	788	Op	1	-	1621271	1622011	830
1576	788	Op	2	-	1622001	1622525	650
1577	789	Tu	1	-	1622633	1623994	1486
1578	790	Tu	1	+	1624191	1624565	406
1579	791	Tu	1	+	1624796	1625395	722
1580	792	Tu	1	+	1625496	1627298	1284
1581	793	Op	1	-	1627344	1628030	832
1582	793	Op	2	-	1628023	1628508	627
1583	794	Tu	1	-	1628706	1630043	1431
1584	795	Tu	1	-	1630197	1631141	1074
1585	796	Tu	1	-	1631268	1632227	1139
1586	797	Tu	1	+	1632330	1632941	606
1587	798	Op	1	-	1632982	1633863	1047
1588	798	Op	2	-	1633866	1634168	325
1589	799	Tu	1	+	1634346	1634498	215
1590	800	Op	1	-	1634515	1635096	759
1591	800	Op	2	-	1635194	1636447	1399
1592	801	Tu	1	+	1636639	1637667	1198
1593	802	Op	1	-	1637746	1638234	314
1594	802	Op	2	-	1638246	1639619	1435
1595	802	Op	3	-	1639636	1640556	988
1596	803	Tu	1	+	1640739	1642649	1510
1597	804	Tu	1	+	1642768	1644276	1041
1598	805	Op	1	-	1644579	1645424	755
1599	805	Op	2	-	1645417	1645956	443
1600	806	Op	1	-	1646228	1646947	1157
1601	806	Op	2	-	1646955	1648784	2158
1602	806	Op	3	-	1648805	1650310	1660
1603	807	Op	1	-	1650587	1652053	1150
1604	807	Op	2	-	1652043	1653377	1135
1605	808	Op	1	+	1653557	1653913	456
1606	808	Op	2	+	1653947	1654108	180
1607	809	Op	1	-	1654350	1654790	636
1608	809	Op	2	-	1654860	1655396	544
1609	809	Op	3	-	1655466	1658171	3296
1610	810	Tu	1	-	1658489	1659139	564
1611	811	Op	1	+	1659228	1659893	591
1612	811	Op	2	+	1659965	1660360	485
1613	812	Tu	1	+	1660470	1661651	1092
1614	813	Tu	1	-	1661687	1663522	1448
1615	814	Tu	1	+	1663731	1663880	226
1616	815	Tu	1	+	1664031	1664381	385
1617	816	Op	1	-	1664392	1664742	419
1618	816	Op	2	-	1664816	1665820	1162
1619	816	Op	3	-	1665814	1666890	930
1620	816	Op	4	-	1666901	1667731	925
1621	816	Op	5	-	1667715	1668506	896
1622	816	Op	6	-	1668522	1668992	613
1623	816	Op	7	-	1669004	1669423	470
1624	816	Op	8	-	1669495	1672266	2047
1625	817	Op	1	-	1672912	1674921	879
1626	817	Op	2	-	1674933	1675154	170
1627	817	Op	3	-	1675151	1675987	394
1628	818	Tu	1	-	1676442	1677740	1607
1629	819	Op	1	-	1677872	1678627	884
1630	819	Op	2	-	1678676	1679869	1482
1631	820	Op	1	-	1679996	1680997	1310
1632	820	Op	2	-	1681037	1682074	933
1633	821	Tu	1	-	1682494	1683372	860
1634	822	Op	1	-	1683515	1684084	844
1635	822	Op	2	-	1684081	1684587	652
1636	822	Op	3	-	1684571	1685386	659
1637	823	Op	1	-	1685561	1687330	2212
1638	823	Op	2	-	1687348	1688649	1594
1639	824	Op	1	-	1689007	1689453	518
1640	824	Op	2	-	1689477	1691690	2521
1641	825	Op	1	-	1691905	1692657	696
1642	825	Op	2	-	1692659	1693606	1229
1643	825	Op	3	-	1693622	1694107	705
1644	825	Op	4	-	1694064	1694741	816
1645	826	Op	1	+	1694870	1696147	1444
1646	826	Op	2	+	1696231	1696434	93
1647	826	Op	3	+	1696475	1696753	276
1648	827	Tu	1	+	1697069	1697542	642
1649	828	Op	1	-	1697654	1698841	1476
1650	828	Op	2	-	1698866	1699837	1071
1651	829	Op	1	-	1700002	1700355	290
1652	829	Op	2	-	1700355	1700789	331
1653	829	Op	3	-	1700779	1701105	184
1654	829	Op	4	-	1701071	1701517	289
1655	829	Op	5	-	1701514	1701789	425
1656	829	Op	6	-	1701789	1702835	737
1657	829	Op	7	-	1702792	1703760	774
1658	830	Tu	1	-	1704001	1705329	1461
1659	831	Tu	1	-	1705620	1706693	1091
1660	832	Op	1	-	1706818	1708647	1579
1661	832	Op	2	-	1708637	1709386	973
1662	833	Tu	1	-	1709504	1710205	753
1663	834	Tu	1	-	1710336	1712759	2517
1664	835	Op	1	-	1713074	1714285	1488
1665	835	Op	2	-	1714314	1715219	735
1666	836	Tu	1	+	1715341	1716321	1055
1667	837	Op	1	-	1716401	1718164	1659
1668	837	Op	2	-	1718164	1719897	1563
1669	837	Op	3	-	1719902	1720915	1025
1670	837	Op	4	-	1720912	1722330	1435
1671	838	Tu	1	-	1722490	1722588	74
1672	839	Op	1	-	1723326	1724189	870
1673	839	Op	2	-	1724274	1726355	1816
1674	840	Op	1	-	1726486	1726851	312
1675	840	Op	2	-	1726949	1727518	741
1676	841	Op	1	+	1727651	1728166	497
1677	841	Op	2	+	1728183	1729415	1183
1678	842	Tu	1	-	1729602	1730726	1333
1679	843	Op	1	-	1730952	1731296	380
1680	843	Op	2	-	1731364	1732509	1140
1681	844	Tu	1	-	1732666	1733640	1217
1682	845	Op	1	+	1733853	1734602	966
1683	845	Op	2	+	1734599	1735468	975
1684	845	Op	3	+	1735455	1736381	1351
1685	846	Tu	1	-	1736436	1737974	1698
1686	847	Tu	1	-	1738122	1738229	134
1687	848	Op	1	-	1738344	1739537	1651
1688	848	Op	2	-	1739552	1740385	1066
1689	848	Op	3	-	1740405	1741085	827
1690	848	Op	4	-	1741104	1742174	1120
1691	849	Tu	1	+	1743222	1743428	78
1692	850	Tu	1	+	1743670	1745160	869
1693	851	Tu	1	+	1745373	1745552	143
1694	852	Tu	1	-	1745640	1746605	1026
1695	853	Op	1	-	1746781	1747071	413
1696	853	Op	2	-	1747119	1748357	1383
1697	854	Tu	1	-	1748668	1750476	2135
1698	855	Op	1	-	1750919	1751752	876
1699	855	Op	2	-	1751749	1753455	1709
1700	856	Tu	1	-	1753556	1754107	443
1701	857	Op	1	-	1754337	1755692	1724
1702	857	Op	2	-	1755685	1756848	1275
1703	857	Op	3	-	1756845	1757729	831
1704	858	Tu	1	-	1757926	1761615	3828
1705	859	Op	1	-	1761915	1763255	1462
1706	859	Op	2	-	1763298	1763681	374
1707	860	Op	1	-	1763884	1765125	1226
1708	860	Op	2	-	1765129	1766058	809
1709	860	Op	3	-	1766059	1766805	694
1710	861	Op	1	-	1766914	1768725	1036
1711	861	Op	2	-	1768722	1769687	862
1712	862	Op	1	-	1769789	1771210	930
1713	862	Op	2	-	1771221	1772192	737
1714	862	Op	3	-	1772232	1773056	654
1715	862	Op	4	-	1773111	1774538	715
1716	862	Op	5	-	1774582	1775556	766
1717	862	Op	6	-	1775558	1776616	993
1718	862	Op	7	-	1776629	1777333	841
1719	863	Tu	1	-	1777798	1780479	2021
1720	864	Op	1	-	1780722	1781570	621
1721	864	Op	2	-	1781586	1782344	585
1722	865	Tu	1	-	1782479	1783876	1102
1723	866	Op	1	-	1783982	1785283	974
1724	866	Op	2	-	1785312	1787282	1764
1725	866	Op	3	-	1787316	1789457	2087
1726	866	Op	4	-	1789469	1792612	2985
1727	866	Op	5	-	1792602	1793819	1294
1728	866	Op	6	-	1793832	1794626	747
1729	867	Tu	1	+	1794874	1795215	328
1730	868	Op	1	-	1795262	1796299	638
1731	868	Op	2	-	1796292	1796657	426
1732	868	Op	3	-	1796657	1797382	790
1733	868	Op	4	-	1797441	1798283	1034
1734	868	Op	5	-	1798376	1799404	1129
1735	868	Op	6	-	1799429	1800001	765
1736	868	Op	7	-	1800014	1800880	1036
1737	869	Op	1	-	1801002	1801715	709
1738	869	Op	2	-	1801719	1802546	725
1739	869	Op	3	-	1802546	1803328	650
1740	870	Tu	1	-	1803456	1804592	948
1741	871	Op	1	-	1804703	1805611	808
1742	871	Op	2	-	1805627	1806391	791
1743	872	Tu	1	+	1806566	1807009	649
1744	873	Tu	1	-	1807083	1807556	439
1745	874	Tu	1	-	1807714	1808286	673
1746	875	Tu	1	+	1808537	1809775	1523
1747	876	Tu	1	+	1810033	1810413	466
1748	877	Tu	1	-	1810620	1811153	584
1749	878	Op	1	+	1811231	1812082	730
1750	878	Op	2	+	1812139	1812984	661
1751	879	Op	1	-	1813011	1813349	507
1752	879	Op	2	-	1813433	1814137	767
1753	880	Tu	1	+	1814336	1814689	396
1754	881	Tu	1	-	1814727	1815731	1246
1755	882	Tu	1	-	1815859	1817325	1816
1756	883	Op	1	+	1817537	1817917	521
1757	883	Op	2	+	1817939	1818421	593
1758	884	Tu	1	-	1818465	1819577	595
1759	885	Tu	1	+	1819750	1821891	1881
1760	886	Op	1	-	1821932	1823413	1651
1761	886	Op	2	-	1823425	1825137	1486
1762	886	Op	3	-	1825109	1825744	519
1763	886	Op	4	-	1825815	1827281	1890
1764	886	Op	5	-	1827305	1828228	913
1765	886	Op	6	-	1828240	1829178	931
1766	887	Tu	1	-	1829736	1833449	3757
1767	888	Tu	1	-	1833923	1834690	801
1768	889	Op	1	+	1834805	1836532	1666
1769	889	Op	2	+	1836630	1838363	1544
1770	890	Tu	1	-	1838417	1839421	1393
1771	891	Op	1	-	1839583	1843362	3532
1772	891	Op	2	-	1843373	1844341	875
1773	892	Op	1	-	1844442	1845113	501
1774	892	Op	2	-	1845126	1846004	933
1775	892	Op	3	-	1846016	1846918	575
1776	893	Op	1	-	1847069	1848346	1610
1777	893	Op	2	-	1848396	1849538	1159
1778	893	Op	3	-	1849554	1851353	1634
1779	893	Op	4	-	1851334	1851720	259
1780	894	Tu	1	+	1851896	1852957	1154
1781	895	Tu	1	-	1852998	1853831	782
1782	896	Op	1	-	1854139	1854444	350
1783	896	Op	2	-	1854472	1856067	1170
1784	896	Op	3	-	1856091	1856981	1008
1785	896	Op	4	-	1857003	1858022	878
1786	896	Op	5	-	1858046	1859053	864
1787	897	Op	1	-	1859227	1860684	1280
1788	897	Op	2	-	1860724	1861563	791
1789	897	Op	3	-	1861602	1863518	1438
1790	897	Op	4	-	1863529	1864563	812
1791	898	Tu	1	-	1864722	1865738	738
1792	899	Tu	1	-	1865924	1867759	1985
1793	900	Op	1	+	1868006	1869226	1151
1794	900	Op	2	+	1869250	1869738	491
1795	901	Op	1	-	1870249	1871640	429
1796	901	Op	2	-	1871652	1872932	741
1797	901	Op	3	-	1872938	1873867	609
1798	901	Op	4	-	1873899	1875401	785
1799	901	Op	5	-	1875413	1876726	835
1800	902	Tu	1	-	1876961	1878244	203
1801	903	Tu	1	-	1879331	1881937	3194
1802	904	Tu	1	-	1882206	1882577	414
1803	905	Op	1	-	1882761	1884056	1681
1804	905	Op	2	-	1884099	1885214	1251
1805	906	Op	1	-	1885542	1886861	1729
1806	906	Op	2	-	1886864	1887445	784
1807	907	Op	1	-	1887844	1888530	968
1808	907	Op	2	-	1888550	1889191	749
1809	907	Op	3	-	1889291	1889509	241
1810	907	Op	4	-	1889530	1890048	668
1811	908	Tu	1	+	1890221	1891180	1020
1812	909	Op	1	-	1891227	1892561	1398
1813	909	Op	2	-	1892596	1893795	1183
1814	909	Op	3	-	1893834	1894340	569
1815	909	Op	4	-	1894428	1897199	2333
1816	910	Op	1	-	1897398	1897889	380
1817	910	Op	2	-	1897895	1898773	705
1818	911	Tu	1	-	1898991	1900448	1509
1819	912	Tu	1	-	1900660	1905015	4383
1820	913	Op	1	-	1905266	1906984	2187
1821	913	Op	2	-	1907056	1908324	1485
1822	914	Tu	1	-	1908609	1908704	76
1823	915	Op	1	+	1908741	1909520	782
1824	915	Op	2	+	1909605	1910207	643
1825	916	Tu	1	+	1910708	1913920	1202
1826	917	Tu	1	+	1914149	1914472	183
1827	918	Tu	1	-	1914732	1915934	433
1828	919	Tu	1	-	1916054	1917892	928
1829	920	Tu	1	+	1918116	1918403	116
1830	921	Tu	1	+	1918667	1919578	510
1831	922	Op	1	-	1920000	1920107	75
1832	922	Op	2	-	1920124	1920228	159
1833	923	Op	1	-	1920519	1921847	480
1834	923	Op	2	-	1921861	1922691	548
1835	923	Op	3	-	1922695	1923024	289
1836	923	Op	4	-	1923047	1924648	662
1837	924	Op	1	-	1924953	1926347	1686
1838	924	Op	2	-	1926366	1926833	584
1839	924	Op	3	-	1926820	1928055	1295
1840	924	Op	4	-	1928052	1929338	1535
1841	924	Op	5	-	1929353	1930123	1114
1842	925	Op	1	-	1930493	1931050	893
1843	925	Op	2	-	1931054	1931776	930
1844	926	Tu	1	-	1932037	1932918	1262
1845	927	Tu	1	-	1933024	1933809	963
1846	928	Op	1	-	1933993	1934430	435
1847	928	Op	2	-	1934450	1935226	906
1848	929	Tu	1	+	1935333	1935608	388
1849	930	Tu	1	+	1935775	1936707	1004
1850	931	Op	1	-	1936741	1936932	251
1851	931	Op	2	-	1936972	1939056	2632
1852	931	Op	3	-	1939058	1939966	1075
1853	932	Op	1	-	1940607	1941401	636
1854	932	Op	2	-	1941484	1942386	1166
1855	932	Op	3	-	1942400	1942801	370
1856	932	Op	4	-	1942785	1943264	624
1857	932	Op	5	-	1943264	1945462	2067
1858	932	Op	6	-	1945491	1946465	1324
1859	933	Op	1	-	1946648	1947091	476
1860	933	Op	2	-	1947123	1947299	285
1861	934	Tu	1	-	1947465	1947899	433
1862	935	Tu	1	+	1948004	1948861	914
1863	936	Op	1	-	1948904	1949767	898
1864	936	Op	2	-	1949764	1950819	1444
1865	936	Op	3	-	1950822	1952114	1276
1866	936	Op	4	-	1952166	1952453	335
1867	937	Tu	1	-	1952591	1953373	868
1868	938	Tu	1	-	1953480	1955204	2177
1869	939	Tu	1	-	1955325	1956776	1291
1870	940	Op	1	-	1956911	1957939	1034
1871	940	Op	2	-	1957936	1958268	469
1872	941	Tu	1	-	1958431	1959408	1219
1873	942	Op	1	-	1959550	1960881	1425
1874	942	Op	2	-	1960885	1962270	1681
1875	943	Op	1	+	1962490	1963116	734
1876	943	Op	2	+	1963157	1963867	783
1877	944	Op	1	-	1963918	1964766	886
1878	944	Op	2	-	1964854	1966308	1882
1879	944	Op	3	-	1966331	1967221	1136
1880	944	Op	4	-	1967196	1968305	1010
1881	945	Tu	1	-	1968603	1969097	621
1882	946	Tu	1	+	1969279	1970109	816
1883	947	Op	1	-	1970148	1970933	776
1884	947	Op	2	-	1970952	1971575	806
1885	947	Op	3	-	1971588	1972601	952
1886	948	Tu	1	+	1972833	1973084	357
1887	949	Tu	1	-	1973171	1973707	403
1888	950	Tu	1	+	1973897	1974838	1219
1889	951	Op	1	-	1974890	1975918	1155
1890	951	Op	2	-	1975976	1977952	894
1891	952	Tu	1	-	1978275	1978778	397
1892	953	Op	1	-	1978901	1979545	675
1893	953	Op	2	-	1979641	1980693	1128
1894	953	Op	3	-	1980698	1981189	407
1895	953	Op	4	-	1981191	1981745	686
1896	953	Op	5	-	1981844	1982194	398
1897	953	Op	6	-	1982184	1982618	505
1898	953	Op	7	-	1982615	1983739	904
1899	953	Op	8	-	1983756	1987184	3918
1900	953	Op	9	-	1987217	1988425	1341
1901	953	Op	10	-	1988429	1988734	441
1902	954	Tu	1	-	1988961	1990730	1901
1903	955	Tu	1	-	1991048	1992883	2129
1904	956	Op	1	-	1993104	1993886	990
1905	956	Op	2	-	1993887	1994165	430
1906	956	Op	3	-	1994215	1995480	1137
1907	957	Op	1	-	1995677	1996927	956
1908	957	Op	2	-	1996924	1997067	206
1909	957	Op	3	-	1997096	1999558	2735
1910	958	Op	1	-	1999741	2001789	2169
1911	958	Op	2	-	2001773	2002051	214
1912	959	Tu	1	+	2002263	2002556	279
1913	960	Tu	1	-	2002638	2003138	635
1914	961	Tu	1	-	2003294	2004985	2086
1915	962	Op	1	-	2005304	2006350	1145
1916	962	Op	2	-	2006347	2006811	583
1917	962	Op	3	-	2006819	2007286	533
1918	962	Op	4	-	2007345	2008100	713
1919	962	Op	5	-	2008180	2010222	2266
1920	963	Tu	1	+	2010430	2011662	1190
1921	964	Op	1	+	2011766	2012911	832
1922	964	Op	2	+	2012908	2013717	759
1923	965	Tu	1	+	2013940	2014683	859
1924	966	Tu	1	-	2015044	2015775	504
1925	967	Op	1	-	2015923	2016150	396
1926	967	Op	2	-	2016238	2016888	694
1927	968	Op	1	-	2017551	2018363	678
1928	968	Op	2	-	2018363	2019706	1086
1929	968	Op	3	-	2019732	2020871	1254
1930	968	Op	4	-	2020930	2021328	409
1931	968	Op	5	-	2021346	2023799	2368
1932	968	Op	6	-	2023826	2024677	780
1933	968	Op	7	-	2024701	2027211	2391
1934	968	Op	8	-	2027281	2028747	890
1935	968	Op	9	-	2028766	2029935	650
1936	969	Op	1	-	2030408	2031208	892
1937	969	Op	2	-	2031205	2032020	810
1938	970	Op	1	-	2032368	2033186	1066
1939	970	Op	2	-	2033201	2033887	854
1940	970	Op	3	-	2033880	2034917	1181
1941	971	Tu	1	-	2035078	2035158	78
1942	972	Op	1	-	2035332	2035655	532
1943	972	Op	2	-	2035652	2036011	448
1944	972	Op	3	-	2036036	2037223	1002
1945	973	Op	1	-	2037467	2038903	1067
1946	973	Op	2	-	2038904	2039605	480
1947	974	Tu	1	-	2039804	2044300	4417
1948	975	Tu	1	-	2044500	2045831	884
1949	976	Tu	1	-	2045944	2046495	463
1950	977	Op	1	+	2046611	2046712	137
1951	977	Op	2	+	2046709	2047416	785
1952	977	Op	3	+	2047403	2047729	258
1953	978	Tu	1	+	2048010	2048246	197
1954	979	Tu	1	-	2048320	2048592	305
1955	980	Tu	1	-	2048698	2049327	863
1956	981	Op	1	-	2049459	2050697	1436
1957	981	Op	2	-	2050773	2051795	1375
1958	981	Op	3	-	2051839	2052672	801
1959	981	Op	4	-	2052665	2053738	1348
1960	981	Op	5	-	2053750	2054334	582
1961	982	Tu	1	-	2054561	2056078	1955
1962	983	Tu	1	+	2056448	2057863	1222
1963	984	Op	1	-	2057900	2061433	3986
1964	984	Op	2	-	2061454	2062872	1446
1965	984	Op	3	-	2062865	2063704	899
1966	984	Op	4	-	2063760	2064218	581
1967	985	Op	1	-	2064460	2065290	664
1968	985	Op	2	-	2065254	2066009	447
1969	985	Op	3	-	2065997	2066254	143
1970	985	Op	4	-	2066275	2066862	708
1971	985	Op	5	-	2066878	2067900	928
1972	985	Op	6	-	2067916	2069064	1034
1973	985	Op	7	-	2069078	2069659	673
1974	985	Op	8	-	2069673	2072246	2408
1975	986	Op	1	-	2072367	2073374	714
1976	986	Op	2	-	2073371	2073730	263
1977	986	Op	3	-	2073824	2075143	1263
1978	986	Op	4	-	2075237	2075617	428
1979	986	Op	5	-	2075632	2076576	1132
1980	987	Op	1	-	2076817	2078010	1474
1981	987	Op	2	-	2078049	2079359	1570
1982	987	Op	3	-	2079365	2080558	1183
